text,label
@ygurvitz שפה קצרה? חוסר שימת לב? לא ראית את זה קורה במלא מקומות אחרים? אוטומטית לתייג כל חובש כיפה ככהניסט (או ערבי כמחבל  או שמאלני כבוגד  או מתנחל כטרוריסט) כשאתה קורא טקסט לא ברור שלא איך שאתה רוצה  זה מקור כל הבעיות שלנו במדינה.,NOT
RT @hebmeme: לא מבין מה יש לכם לקיים את הסגר. מדובר בחג של גויים. סגר בכלל היה קדוש נוצרי אנטישמי שטבח ביהודים.,NOT
@ofirdayan94 @gregheffley33 לא אמרתי שהוא שמאלני  אמרתי שהוא רחוק במיוחד מהימין של היום  גם בגלל ההתנגדות לדיכוי וגם בגלל התמיכה בשיוויון לאומי. ואת פלסטין רוצים להקים לא בישראל  אלא בשטחים בשליטה צבאית של ישראל  שאינם בריבונותה,NOT
רועי קליין. רצח של רבינו קנייבסקי,NOT
ימות המשיח בפתח מכיוון שהאשראי שלי עוד לא הגיע  אמא שלי שעד היום מתכחשת לעובדה שאני מעשנת  הציעה להלוות לי כסף בשביל לקנות *טבק* כןכן. טבק. אמא. טבק. סיגריות. אמא.,NOT
כ-5 200 מאומתים תוך שבוע בי-ם-שיא כל הזמנים. כ-7 000 פעילים בעיר. כמעט 200 מאושפזי קורונה  מחציתם קשה. 53% (102) מזרח העיר 32.5% (63) כללי ומעורב 14.5% (28) חרדי נפטרים מתחילת המשבר: ערבי: 135 חרדי: 129 כללי ומעורב: 123 % חיוביים שבועי: ערבי: 15.3 חרדי: 13.7 כללי ומעורב: 6.7,NOT
רצח מעבר לפינה. ביבי רק שופך עוד שמן למדורה  אבל לא רואה את זה מהמרפסת בבלפור  בדיוק כמו ב95... https://t.co/gzbvdwiciY,NOT
@judash0 אחלה פיגוע אלקטורלי,Offensive
@gaialikesboobs קראתי אתזה בתור לרצוח והייתי מאוד מבולבלת,NOT
"@NYzbeNR1qUcaz47 @tzvisuccot @rothmar מי שמנסה להפחיד אוכלוסייה אזרחית הוא טרוריסט. ולכן נוער הגבעות ופרויקט הדגל שלהם ""תג מחיר"" הם טרוריסטים. ולא אכפת לי מאיזה עם הוא! טרוריסטים הם מנוולים והרעים שבבני האדם.",NOT
@arielplaksin1 @AlmogTea @ivri99 @Roy_Iddan למה השוטרים צריכים לשבת בכלא? אולי הם צריכים לשבת בכלא על אזלת היד מול טרור האבנים הפלסטיני  אבל זה כבר משהו אחר...,Offensive
@kann_news @daniel_elazar כל אדם שמאיים עם סכין על האזרחים  הוא בבחינת מחבל הבא לעשות פיגוע ואחד דינו - כדור בראש !!!,Offensive
@ilan_paz באפרטהייד הישראלי הגזעני והאכזר הכל מתקבל על הדעת כשמדובר בדמם של פלסטינים. אם התושבים הפלסטינים כחלק ממלחמתם על הגנרטור היו פוגעים בחייל היו מיד אומרים שהוא נרצח ולא שכמו כל חייל במלחמה נהרג במילוי תפקידו. ככה נרא כיבוש  ככה נראה אפרטהייד  ככה ,Offensive
@AidaTuma את ושכמותך הם הנגיפים הכי מסוכנים בעיקר לאוכלוסיה הערבית המסכנה שחייה תחת טרור חבלני בזמן שאת מוגנת על ידי משמר הכנסת.,Offensive
@isratwit @bezalelsm אבלאתה האנטישמי פה . 😅 אתה לא מבין שאתה בוגד שמאלני ואוטו אנטישמי ואתה מעז לקרוא לאחרים גזענים יא יהודנאצי,NOT
@yossi13 @YinonMagal מחני ימני עלאק. כולך ביביסט עוכר ישראל.,NOT
@chavashteig @YinonMagal דברים דומים. טרור זה טרור זה טרור.,Offensive
@Renje_Ashhifon @dumbstipsshit למשל קורבנות אדם - זה נחשב בעינינו לרצח בגלל שזה לא מקובל חברתית  אבל בחברה שבה זה כן מקובל זה לא נחשב כרצח. ההבדל בין רצח להרג (לפי הפילוסופיה שלי) זה אם הוא מקובל או לא על ידי החברה.,NOT
@RabbiYoda @Jewmad2 @ROCOwas2short ממש לא דביל אתה דביל אם מישהו שמתגאה בזה שהרג מחבל לדעתך הוא דביל. ידביל!,Offensive
@youthabit28 מההההההה הוא יצא שם טוב רצח והיא האחרונה בטלפון שלי למי יש כןח לחפש🙏🏼,NOT
@oeribar @Ayelet__Shaked הוא לא מחבל הוא היה חשוד ותו לא נקודה.,NOT
@ShaiCohen13 אתה עושה סלט. אין שום קשר בין חמאס-עזה ובין מלחמות-חמולות במרכז ובצפון. כפי שאין קשר בין המלחמה בסוריה ובין משפחות פשע בכפרים בגליל.,NOT
"@ZigdonL @YosephHaddad @idanlandau כמו שאתה אומר יום וליל ""כיבוש"" זה לא אומר שזה נכון אי אפשר לכבוש שטח ממדינה מומצאת...",Offensive
@yarivop מוסר כפול:שנים הם צועקים על כל זורק אבנים ערבי שנשרט.אבל שמדובר במתנחל שנחשד בזריקת אבנים זה בסדר אם הוא מת.,Offensive
ההסתבכות של יורש העצר הסעודי מוחמד בן סלמאן https://t.co/kmoDUbEQN2 דרך @YouTube,NOT
@yomtov_yomtov 1. לו זה היה מדובר בבלסטינים זה היה מסתיים בכלום 2. גם שמאלנים זרקו אבנים וכלום לא קרה 3. פליישמן לא זרק כלום 4. אחד כמוך שחושב שחיזבללה אינו ארגון טרור זקוק בכלל לאשפוז. 5. סליחה מעצמי שעניתי לך בכלל,NOT
@angel_amnon @bezalelsm סלח לי אבל החרדים שומרים חוק 'קצת' יותר מהחילונים  95% מבתי הכלא על שוד  אלימות  רצח ואונס זה לא החרדים  הם מקבלים חינוך טוב. אתה קיבלת חינוך לשנוא  עובדה- אתה שונא חרדים בזמן שהם לא שונאים אותך תחשוב על זה,NOT
"New post in הפרלמנט הביטחוני: מעריב אונליין (Twitter) נסראללה ב""ראיון סיכום השנה"" בערוץ ""אל-מיאדין"" הלבנוני: ""יורש העצר הסעודי מוחמד בן סלמאן הציע שארצות הברית תתנקש בחיים שלי  במהלך ביקורו בוושינגטון. האמריקאים הסכימו להצעה הסעודית - כאשר ישראל תבצע את… https://t.co/KCEtSvl8VN",NOT
@TQPkrAom311z69p @avribloch הגזמתם.רוצח ראש ממשלה זה סוג של בגידה במדינה . כי ברור שזה פגיעה בשילטון. וזה דומה להפיכה . תפסיקו להיתמם .זו ממש חוצפה,Offensive
@Ahmad_tibi מה זה כל ״הנאבק״ הזה ? מקרה טראגי וכואב אבל אם זה באמת כזה כיבוש אכזר איך זה הוא מתנגד בכוח להחרמת הגנרטור  ,Offensive
יפעת שאשא ביטון היא ליקוי מאורות כללי..ציבורי  ציוני תרבותי   חברתי אישה מכלום עם מטען של כלום וכריזמה של כלום מגיעה מכורח ההסתברות להיות יושבת ראש ועדה של הנושא החשוב ביותר במאה 21.. מתפקדת באופן מחפיר.. עבריני ממש.. והופכת להיות פוטנציל לאדם מספר 2 בהנהגת המדינה המסובכת בעולם.,NOT
"@ron_zadok @Onetruth011 @ErelSegal לגיטימי. אבל לא יודע איך אמירה ""השאלה הזאת מגיע כי אתה עם כיפה"" יכולה איכשהו לצטייר יפה יותר... ועוד לקבוע שגלעד הוא מלח הארץ לעומת אליהו שהוא בסה""כ מתנחל מאיתמר - לא יודע  אשמח להודות שאני טועה - אבל לא רואה איך זה יכול",NOT
@c_shlomit @amit_segal האידאולוגיה של השמאל הפרוגרסיבי היא רצח עמים,Offensive
@o_kirsh רצח? הוא ברח ממעצר משטרתי ונהרג בתאונה כתוצאה מכך. באיזה עולם זה נחשב רצח?,NOT
"@leeat55 @froike2 @eldadbeck כ""כ הרבה הבטחות היו במהלך התקופה מאז הבחירות  וכלום. זה כמובן כולל את בית המשפך העליון שהיה אמור להיות היעד הסופי  ואפילו הוא התגלה כמעוז מבוצר של מדינת העומק. בעצם אין לטראמפ שום זרוע ממשלתית שתומכת בו (אולי הצבא  אך ממש לא ב",NOT
"@iki_cohen @6hoidGvp7QTnmQs @AmirOhana על רצח של ילד לא קורה פה כלום . המדינה נכבשה ע""י שונאי יהודים.",Offensive
@benlevavi @antoineeliaroni שוב  ישראל בהחלט מפקחת על כל סחורה שיוצאת/נכנסת  ולכן אני לחלוטין מסכים איתך שאם יגיעו חיסונים עבור עזה דרך ישראל  ולא דרך מצרים  ישראל מחוייבת לוודא שהמעבר יהיה תקין. ישראל לא שולטת בעזה ולכן מרגע שהחיסונים יעברו את המסוף  זו ,NOT
@eyalhagever @Renje_Ashhifon @dumbstipsshit זו דעתי לפחות זה לא משנה מה זה הרג ומה זה רצח התוצאה היא אותה תוצאה וההבדל הוא תרבותי,NOT
@arbush20 @danielle_be86 @FMaklada אני מבין שלקרוא  אתה לא יודע. אתה מבין  זה מעניין לי את התחת אם אתה ערבי  דרוזי  בודהיסטי  צ'רקסי  בהאי  יהודי  קתולי או פרוטסטנטי. אמרתי *לך* יוזר עם תמונת פרופיל של גבר ערום  לך תלבש מכנסיים  המגזר שאליו אתה משתייך *לא,Offensive
לכל המתיימרים להחליף את נתניהו טיפ קטן: לא מספיקה אג׳נדה חלולה של ״רק לא ביבי״ וכן אשב או לא אשב עם נתניהו. כדי להחליפו תצטרכו לטפח תחושת שליחות עזה לארצנו ולעם היהודי בדיוק כמו שיש לו  ועם זה צריך להיוולד ולהתחנך. אבוד לכם!,NOT
@YOSEPHABARAK1 @BenderMbds @sagitag7 שיכנסו  ברוכים הבאים  אנחנו נראה להם את הדרך לאור ולא לתמיכה בטרור  אנחנו נשנה אותם מאי גינוי רצח חיילים לגינוי מחבלים תומכי טרור!! מה השמאל היה עושה עם הרשימה המשותפת  נותן להם את תיק משפחות שכולות - נדפקתם לגמרי!!!!,Offensive
"@MoranT555 שבוע מבורך מורן יקרה  הכוונה היא למעשי טרור ורצח. ובחוצפתם כי רבה היא  הם דורשים עוד שטחים וכי מה הם עשו 25 שנים מאז ""הסכם אוסלו"" לאן הלכו עשרות מיליארדי דולרים שקיבלו? חולקו לראשי ארגוני המחבלים  ומאות טונות של חומר גולמי לבניית מנהירות טרור. ",Offensive
יובל אשכנזי מחליף את מוחמד אבו פאני  לוחץ לו יד ומגיש לו בקבוק,NOT
@Michael50616567 הוא לא מחבל  הוא לא חיבל בשום דבר  הוא טרוריסט.,Offensive
"RT @MoranT555: ""האמירתיים הציונים"" - חשבון שהוקם במיוחד כדי לתקוף את אנשי האמירויות שתומכים בנורמליזציה.. וכמובן תוקפים שם את ידידי הטוב מא…",NOT
@attilus תתפלא לשמוע הוא גמר על עצמו אצל אלוקים.לבינתיים מקבל עוד חבל החזיר הנהנתן ימח שמו ויאבד זיכרו,Offensive
